"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","SUBP","MEASYEAR","SOILSPCT","COMPCPCT","TYPRTDCD","TYPCMPCD","TYPAREACD","TYPOTHRCD","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"222038269010854","22331741010478",2004,1,47,7,1,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038268010854","22331741010478",2004,1,47,7,2,2004,10,0,,,,,"",2010-03-17,"10854","",,""
"222038267010854","22331741010478",2004,1,47,7,3,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038266010854","22331741010478",2004,1,47,7,4,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038265010854","22331729010478",2004,1,47,31,1,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038264010854","22331729010478",2004,1,47,31,2,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038263010854","22331729010478",2004,1,47,31,3,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038262010854","22331729010478",2004,1,47,31,4,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038273010854","22331922010478",2004,1,51,15,1,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038272010854","22331922010478",2004,1,51,15,2,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038271010854","22331922010478",2004,1,51,15,3,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038270010854","22331922010478",2004,1,51,15,4,2004,20,0,,,,,"",2010-03-17,"10854","",,""
"222038277010854","22332066010478",2004,1,53,16,1,2004,10,75,0,0,1,0,"",2010-03-17,"10854","",,""
"222038276010854","22332066010478",2004,1,53,16,2,2004,10,75,0,0,1,0,"",2010-03-17,"10854","",,""
"222038275010854","22332066010478",2004,1,53,16,3,2004,25,75,0,0,1,0,"",2010-03-17,"10854","",,""
"222038274010854","22332066010478",2004,1,53,16,4,2004,10,0,,,,,"",2010-03-17,"10854","",,""
"222038281010854","22332090010478",2004,1,55,37,1,2004,0,10,1,0,0,0,"",2010-03-17,"10854","",,""
"222038280010854","22332090010478",2004,1,55,37,2,2004,10,0,,,,,"",2010-03-17,"10854","",,""
"222038279010854","22332090010478",2004,1,55,37,3,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038278010854","22332090010478",2004,1,55,37,4,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038285010854","22332177010478",2004,1,57,11,1,2004,10,0,,,,,"",2010-03-17,"10854","",,""
"222038284010854","22332177010478",2004,1,57,11,2,2004,10,0,,,,,"",2010-03-17,"10854","",,""
"222038283010854","22332177010478",2004,1,57,11,3,2004,20,0,,,,,"",2010-03-17,"10854","",,""
"222038282010854","22332177010478",2004,1,57,11,4,2004,60,40,0,0,1,0,"",2010-03-17,"10854","",,""
"222038289010854","22332458010478",2004,1,65,12,1,2004,20,0,,,,,"",2010-03-17,"10854","",,""
"222038288010854","22332458010478",2004,1,65,12,2,2004,30,0,,,,,"",2010-03-17,"10854","",,""
"222038287010854","22332458010478",2004,1,65,12,3,2004,10,0,,,,,"",2010-03-17,"10854","",,""
"222038286010854","22332458010478",2004,1,65,12,4,2004,40,0,,,,,"",2010-03-17,"10854","",,""
"222038293010854","22332593010478",2004,1,67,31,1,2004,1,0,,,,,"",2010-03-17,"10854","",,""
"222038292010854","22332593010478",2004,1,67,31,2,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038291010854","22332593010478",2004,1,67,31,3,2004,1,0,,,,,"",2010-03-17,"10854","",,""
"222038290010854","22332593010478",2004,1,67,31,4,2004,1,0,,,,,"",2010-03-17,"10854","",,""
"222038297010854","22345642010478",2004,1,71,94,1,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038296010854","22345642010478",2004,1,71,94,2,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038295010854","22345642010478",2004,1,71,94,3,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038294010854","22345642010478",2004,1,71,94,4,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038305010854","22345783010478",2004,1,73,70,1,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038304010854","22345783010478",2004,1,73,70,2,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038303010854","22345783010478",2004,1,73,70,3,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038302010854","22345783010478",2004,1,73,70,4,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038301010854","22345699010478",2004,1,73,75,1,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038300010854","22345699010478",2004,1,73,75,2,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038299010854","22345699010478",2004,1,73,75,3,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038298010854","22345699010478",2004,1,73,75,4,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038309010854","22345878010478",2004,1,75,3,1,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038308010854","22345878010478",2004,1,75,3,2,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038307010854","22345878010478",2004,1,75,3,3,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038306010854","22345878010478",2004,1,75,3,4,2004,25,10,0,1,0,0,"",2010-03-17,"10854","",,""
"222038313010854","22345985010478",2004,1,77,5,1,2004,5,0,,,,,"",2010-03-17,"10854","",,""
"222038312010854","22345985010478",2004,1,77,5,2,2004,1,0,,,,,"",2010-03-17,"10854","",,""
"222038311010854","22345985010478",2004,1,77,5,3,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038310010854","22345985010478",2004,1,77,5,4,2004,85,0,,,,,"",2010-03-17,"10854","",,""
"222038317010854","22346354010478",2004,1,87,5,1,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038316010854","22346354010478",2004,1,87,5,2,2004,1,0,,,,,"",2010-03-17,"10854","",,""
"222038315010854","22346354010478",2004,1,87,5,3,2004,1,0,,,,,"",2010-03-17,"10854","",,""
"222038314010854","22346354010478",2004,1,87,5,4,2004,1,0,,,,,"",2010-03-17,"10854","",,""
"222038321010854","22346415010478",2004,1,87,42,1,2004,40,0,,,,,"",2010-03-17,"10854","",,""
"222038320010854","22346415010478",2004,1,87,42,2,2004,5,0,,,,,"",2010-03-17,"10854","",,""
"222038319010854","22346415010478",2004,1,87,42,3,2004,55,30,1,1,0,0,"",2010-03-17,"10854","",,""
"222038318010854","22346415010478",2004,1,87,42,4,2004,40,30,1,1,0,0,"",2010-03-17,"10854","",,""
"222038325010854","22346646010478",2004,1,91,42,1,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038324010854","22346646010478",2004,1,91,42,2,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038323010854","22346646010478",2004,1,91,42,3,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038322010854","22346646010478",2004,1,91,42,4,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038329010854","22346727010478",2004,1,93,11,1,2004,1,0,,,,,"",2010-03-17,"10854","",,""
"222038328010854","22346727010478",2004,1,93,11,2,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038327010854","22346727010478",2004,1,93,11,3,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038326010854","22346727010478",2004,1,93,11,4,2004,30,40,0,1,0,0,"",2010-03-17,"10854","",,""
"222038333010854","22346958010478",2004,1,97,58,1,2004,5,0,,,,,"",2010-03-17,"10854","",,""
"222038332010854","22346958010478",2004,1,97,58,2,2004,5,0,,,,,"",2010-03-17,"10854","",,""
"222038331010854","22346958010478",2004,1,97,58,3,2004,5,0,,,,,"",2010-03-17,"10854","",,""
"222038330010854","22346958010478",2004,1,97,58,4,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038337010854","22347287010478",2004,1,101,37,1,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038336010854","22347287010478",2004,1,101,37,2,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038335010854","22347287010478",2004,1,101,37,3,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038334010854","22347287010478",2004,1,101,37,4,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038341010854","22347373010478",2004,1,103,30,1,2004,15,0,,,,,"",2010-03-17,"10854","",,""
"222038340010854","22347373010478",2004,1,103,30,2,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038339010854","22347373010478",2004,1,103,30,3,2004,5,0,,,,,"",2010-03-17,"10854","",,""
"222038338010854","22347373010478",2004,1,103,30,4,2004,5,0,,,,,"",2010-03-17,"10854","",,""
"222038345010854","22347585010478",2004,1,107,49,1,2004,1,0,,,,,"",2010-03-17,"10854","",,""
"222038344010854","22347585010478",2004,1,107,49,2,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038343010854","22347585010478",2004,1,107,49,3,2004,1,0,,,,,"",2010-03-17,"10854","",,""
"222038342010854","22347585010478",2004,1,107,49,4,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038349010854","22347664010478",2004,1,109,46,1,2004,1,0,,,,,"",2010-03-17,"10854","",,""
"222038348010854","22347664010478",2004,1,109,46,2,2004,1,0,,,,,"",2010-03-17,"10854","",,""
"222038347010854","22347664010478",2004,1,109,46,3,2004,1,0,,,,,"",2010-03-17,"10854","",,""
"222038346010854","22347664010478",2004,1,109,46,4,2004,1,0,,,,,"",2010-03-17,"10854","",,""
"222038353010854","22347742010478",2004,1,111,8,1,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038352010854","22347742010478",2004,1,111,8,2,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038351010854","22347742010478",2004,1,111,8,3,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038350010854","22347742010478",2004,1,111,8,4,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038357010854","22347825010478",2004,1,113,32,1,2004,15,0,,,,,"",2010-03-17,"10854","",,""
"222038356010854","22347825010478",2004,1,113,32,2,2004,1,0,,,,,"",2010-03-17,"10854","",,""
"222038355010854","22347825010478",2004,1,113,32,3,2004,5,0,,,,,"",2010-03-17,"10854","",,""
"222038354010854","22347825010478",2004,1,113,32,4,2004,5,0,,,,,"",2010-03-17,"10854","",,""
"222038361010854","22347908010478",2004,1,115,9,1,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038360010854","22347908010478",2004,1,115,9,2,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038359010854","22347908010478",2004,1,115,9,3,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038358010854","22347908010478",2004,1,115,9,4,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038365010854","22342244010478",2004,1,117,14,1,2004,30,0,,,,,"",2010-03-17,"10854","",,""
"222038364010854","22342244010478",2004,1,117,14,2,2004,30,0,,,,,"",2010-03-17,"10854","",,""
"222038363010854","22342244010478",2004,1,117,14,3,2004,40,0,,,,,"",2010-03-17,"10854","",,""
"222038362010854","22342244010478",2004,1,117,14,4,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038369010854","22342306010478",2004,1,119,51,1,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038368010854","22342306010478",2004,1,119,51,2,2004,1,80,0,1,0,0,"",2010-03-17,"10854","",,""
"222038367010854","22342306010478",2004,1,119,51,3,2004,0,80,0,1,0,0,"",2010-03-17,"10854","",,""
"222038366010854","22342306010478",2004,1,119,51,4,2004,1,50,0,1,0,0,"",2010-03-17,"10854","",,""
"222038373010854","22342564010478",2004,1,123,4,1,2004,1,0,,,,,"",2010-03-17,"10854","",,""
"222038372010854","22342564010478",2004,1,123,4,2,2004,10,40,0,0,1,0,"",2010-03-17,"10854","",,""
"222038371010854","22342564010478",2004,1,123,4,3,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038370010854","22342564010478",2004,1,123,4,4,2004,1,10,1,0,0,0,"",2010-03-17,"10854","",,""
"222038377010854","22342730010478",2004,1,125,58,1,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038376010854","22342730010478",2004,1,125,58,2,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038375010854","22342730010478",2004,1,125,58,3,2004,50,0,,,,,"",2010-03-17,"10854","",,""
"222038374010854","22342730010478",2004,1,125,58,4,2004,1,0,,,,,"",2010-03-17,"10854","",,""
"222038381010854","22342856010478",2004,1,127,15,1,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038380010854","22342856010478",2004,1,127,15,2,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038379010854","22342856010478",2004,1,127,15,3,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038378010854","22342856010478",2004,1,127,15,4,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038385010854","22343002010478",2004,1,129,71,1,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038384010854","22343002010478",2004,1,129,71,2,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038383010854","22343002010478",2004,1,129,71,3,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038382010854","22343002010478",2004,1,129,71,4,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038389010854","22343126010478",2004,1,131,72,1,2004,0,99,0,0,1,0,"",2010-03-17,"10854","",,""
"222038388010854","22343126010478",2004,1,131,72,2,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038387010854","22343126010478",2004,1,131,72,3,2004,0,99,0,0,1,0,"",2010-03-17,"10854","",,""
"222038386010854","22343126010478",2004,1,131,72,4,2004,0,99,0,0,1,0,"",2010-03-17,"10854","",,""
"222038393010854","22343224010478",2004,1,133,9,1,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038392010854","22343224010478",2004,1,133,9,2,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038391010854","22343224010478",2004,1,133,9,3,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038390010854","22343224010478",2004,1,133,9,4,2004,0,0,,,,,"",2010-03-17,"10854","",,""
"222038599010854","29098671010478",2005,1,1,57,1,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038598010854","29098671010478",2005,1,1,57,2,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038597010854","29098671010478",2005,1,1,57,3,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038596010854","29098671010478",2005,1,1,57,4,2005,1,0,,,,,"",2010-03-17,"10854","",,""
"222038603010854","29098735010478",2005,1,11,56,1,2005,5,0,,,,,"",2010-03-17,"10854","",,""
"222038602010854","29098735010478",2005,1,11,56,2,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038601010854","29098735010478",2005,1,11,56,3,2005,1,0,,,,,"",2010-03-17,"10854","",,""
"222038600010854","29098735010478",2005,1,11,56,4,2005,5,0,,,,,"",2010-03-17,"10854","",,""
"222038607010854","29098880010478",2005,1,11,63,1,2005,20,10,1,0,0,0,"",2010-03-17,"10854","",,""
"222038606010854","29098880010478",2005,1,11,63,2,2005,10,0,,,,,"",2010-03-17,"10854","",,""
"222038605010854","29098880010478",2005,1,11,63,3,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038604010854","29098880010478",2005,1,11,63,4,2005,10,0,,,,,"",2010-03-17,"10854","",,""
"222038615010854","29099103010478",2005,1,13,68,1,2005,10,1,0,0,1,0,"",2010-03-17,"10854","",,""
"222038614010854","29099103010478",2005,1,13,68,2,2005,5,1,0,0,1,0,"",2010-03-17,"10854","",,""
"222038613010854","29099103010478",2005,1,13,68,3,2005,0,1,0,0,1,0,"",2010-03-17,"10854","",,""
"222038612010854","29099103010478",2005,1,13,68,4,2005,0,1,0,0,1,0,"",2010-03-17,"10854","",,""
"222038611010854","29098998010478",2005,1,13,73,1,2005,10,0,,,,,"",2010-03-17,"10854","",,""
"222038610010854","29098998010478",2005,1,13,73,2,2005,10,0,,,,,"",2010-03-17,"10854","",,""
"222038609010854","29098998010478",2005,1,13,73,3,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038608010854","29098998010478",2005,1,13,73,4,2005,1,0,,,,,"",2010-03-17,"10854","",,""
"222038623010854","29099335010478",2005,1,17,59,1,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038622010854","29099335010478",2005,1,17,59,2,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038621010854","29099335010478",2005,1,17,59,3,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038620010854","29099335010478",2005,1,17,59,4,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038617010854","29099212010478",2005,1,17,60,1,2005,5,0,,,,,"",2010-03-17,"10854","",,""
"222038616010854","29099212010478",2005,1,17,60,2,2005,10,0,,,,,"",2010-03-17,"10854","",,""
"222038619010854","29099212010478",2005,1,17,60,3,2005,10,0,,,,,"",2010-03-17,"10854","",,""
"222038618010854","29099212010478",2005,1,17,60,4,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038627010854","29099388010478",2005,1,21,68,1,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038626010854","29099388010478",2005,1,21,68,2,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038625010854","29099388010478",2005,1,21,68,3,2005,1,0,,,,,"",2010-03-17,"10854","",,""
"222038624010854","29099388010478",2005,1,21,68,4,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038631010854","29099480010478",2005,1,23,99,1,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038630010854","29099480010478",2005,1,23,99,2,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038629010854","29099480010478",2005,1,23,99,3,2005,1,5,0,1,0,0,"",2010-03-17,"10854","",,""
"222038628010854","29099480010478",2005,1,23,99,4,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038635010854","29099640010478",2005,1,25,131,1,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038634010854","29099640010478",2005,1,25,131,2,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038633010854","29099640010478",2005,1,25,131,3,2005,1,50,0,1,0,0,"",2010-03-17,"10854","",,""
"222038632010854","29099640010478",2005,1,25,131,4,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038643010854","29099802010478",2005,1,29,48,1,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038642010854","29099802010478",2005,1,29,48,2,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038641010854","29099802010478",2005,1,29,48,3,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038640010854","29099802010478",2005,1,29,48,4,2005,0,20,0,1,0,0,"",2010-03-17,"10854","",,""
"222038639010854","29099733010478",2005,1,29,57,1,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038638010854","29099733010478",2005,1,29,57,2,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038637010854","29099733010478",2005,1,29,57,3,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038636010854","29099733010478",2005,1,29,57,4,2005,1,0,,,,,"",2010-03-17,"10854","",,""
"222038647010854","29099925010478",2005,1,33,64,1,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038646010854","29099925010478",2005,1,33,64,2,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038645010854","29099925010478",2005,1,33,64,3,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038644010854","29099925010478",2005,1,33,64,4,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038651010854","29100037010478",2005,1,35,80,1,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038650010854","29100037010478",2005,1,35,80,2,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038649010854","29100037010478",2005,1,35,80,3,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038648010854","29100037010478",2005,1,35,80,4,2005,5,0,,,,,"",2010-03-17,"10854","",,""
"222038655010854","29100129010478",2005,1,37,62,1,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038654010854","29100129010478",2005,1,37,62,2,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038653010854","29100129010478",2005,1,37,62,3,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038652010854","29100129010478",2005,1,37,62,4,2005,1,1,0,0,1,0,"",2010-03-17,"10854","",,""
"222038659010854","29100376010478",2005,1,37,69,1,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038658010854","29100376010478",2005,1,37,69,2,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038657010854","29100376010478",2005,1,37,69,3,2005,0,5,1,0,0,0,"",2010-03-17,"10854","",,""
"222038656010854","29100376010478",2005,1,37,69,4,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038663010854","29100511010478",2005,1,39,93,1,2005,1,0,,,,,"",2010-03-17,"10854","",,""
"222038662010854","29100511010478",2005,1,39,93,2,2005,10,0,,,,,"",2010-03-17,"10854","",,""
"222038661010854","29100511010478",2005,1,39,93,3,2005,25,35,0,1,0,0,"",2010-03-17,"10854","",,""
"222038660010854","29100511010478",2005,1,39,93,4,2005,1,0,,,,,"",2010-03-17,"10854","",,""
"222038667010854","29100598010478",2005,1,43,68,1,2005,10,5,0,1,0,0,"",2010-03-17,"10854","",,""
"222038666010854","29100598010478",2005,1,43,68,2,2005,1,5,0,1,0,0,"",2010-03-17,"10854","",,""
"222038665010854","29100598010478",2005,1,43,68,3,2005,1,0,,,,,"",2010-03-17,"10854","",,""
"222038664010854","29100598010478",2005,1,43,68,4,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038671010854","29100691010478",2005,1,45,57,1,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038670010854","29100691010478",2005,1,45,57,2,2005,10,10,0,1,0,0,"",2010-03-17,"10854","",,""
"222038669010854","29100691010478",2005,1,45,57,3,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038668010854","29100691010478",2005,1,45,57,4,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038675010854","29100762010478",2005,1,49,76,1,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038674010854","29100762010478",2005,1,49,76,2,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038673010854","29100762010478",2005,1,49,76,3,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038672010854","29100762010478",2005,1,49,76,4,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038683010854","29101095010478",2005,1,49,77,1,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038682010854","29101095010478",2005,1,49,77,2,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038681010854","29101095010478",2005,1,49,77,3,2005,1,15,0,1,1,0,"",2010-03-17,"10854","",,""
"222038680010854","29101095010478",2005,1,49,77,4,2005,0,0,,,,,"",2010-03-17,"10854","",,""
"222038679010854","29100885010478",2005,1,49,79,1,2005,1,0,,,,,"",2010-03-17,"10854","",,""
"222038678010854","29100885010478",2005,1,49,79,2,2005,0,0,,,,,"",2010-03-17,"10854","",,""
