"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","MEASDAY","MEASMON","MEASYEAR","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"5299971010690","31611881010690",2002,4,19,85432,14,11,2002,"",2011-08-25,"10690","",2014-06-30,"489998"
"5300271010690","31612020010690",2002,4,23,91754,23,4,2002,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393396010690","31612041010690",2002,4,25,81484,15,10,2002,"",2011-08-25,"10690","",2014-06-30,"489998"
"5300528010690","31612099010690",2002,4,25,82246,3,9,2002,"",2011-08-25,"10690","",2014-06-30,"489998"
"5300787010690","31612173010690",2002,4,25,86847,1,5,2002,"",2011-08-25,"10690","",2014-06-30,"489998"
"5293815010690","31609504010690",2003,4,1,87966,14,8,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5294258010690","31609672010690",2003,4,1,92067,9,7,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5294441010690","31609732010690",2003,4,3,84483,1,10,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5294618010690","31609782010690",2003,4,3,87668,26,9,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5255046010690","2255648010690",2003,4,3,89988,30,9,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5255311010690","2256127010690",2003,4,5,80851,4,5,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5255583010690","2256671010690",2003,4,5,83346,28,5,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5255736010690","2257077010690",2003,4,5,84544,21,7,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393405010690","31610347010690",2003,4,5,84749,14,5,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5255868010690","2257307010690",2003,4,5,85152,24,6,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5256218010690","2258190010690",2003,4,5,88389,13,5,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5296541010690","31610593010690",2003,4,5,90767,10,6,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5296630010690","31610623010690",2003,4,5,91197,18,6,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5296726010690","31610658010690",2003,4,7,83683,5,6,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5256788010690","2259602010690",2003,4,7,86231,1,10,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5296913010690","31610767010690",2003,4,7,87940,2,6,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5297000010690","31610789010690",2003,4,7,88992,13,11,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5296779010690","31610698010690",2001,4,7,84276,7,8,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5240400010690","2229496010690",2001,4,7,85493,26,6,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5240468010690","2229766010690",2001,4,7,86756,25,6,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5296836010690","31610731010690",2001,4,7,87115,9,8,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393384010690","2230088010690",2001,4,9,80382,8,8,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5240788010690","2230354010690",2001,4,9,88113,14,8,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5297426010690","31610908010690",2001,4,11,83456,9,7,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5241699010690","2231866010690",2001,4,13,86589,16,10,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393390010690","2232052010690",2001,4,13,89199,16,4,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5297667010690","31611031010690",2001,4,15,80752,9,5,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5242108010690","2232362010690",2001,4,15,81517,14,5,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5297939010690","31611121010690",2001,4,15,85126,3,5,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5242666010690","2233173010690",2001,4,15,88094,14,5,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5298163010690","31611195010690",2001,4,15,89598,8,5,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5298419010690","31611281010690",2001,4,15,91552,9,5,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5298537010690","31611371010690",2001,4,17,81759,26,7,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5299457010690","31611733010690",2001,4,17,91231,23,4,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5297092010690","31610819010690",2003,4,7,89828,11,9,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5257016010690","2260132010690",2003,4,9,81356,21,10,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5297273010690","31610876010690",2003,4,9,91523,15,10,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5299586010690","31611781010690",2001,4,19,81220,30,10,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5257323010690","2260637010690",2003,4,11,80527,21,10,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5257444010690","2260955010690",2003,4,11,86826,18,8,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5297737010690","31611048010690",2003,4,15,83110,15,7,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5297821010690","31611065010690",2003,4,15,83198,21,5,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5297893010690","31611097010690",2003,4,15,83665,7,10,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393406010690","31611166010690",2003,4,15,87063,29,9,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5259316010690","2263552010690",2003,4,17,81926,12,9,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5299071010690","31611590010690",2003,4,17,84813,30,7,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5299159010690","31611611010690",2003,4,17,84880,30,9,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5259656010690","2264219010690",2003,4,17,88082,31,7,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5299418010690","31611718010690",2003,4,17,89926,14,8,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5299547010690","31611754010690",2003,4,17,91435,13,8,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5260214010690","2264989010690",2003,4,19,85368,24,9,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5260950010690","2265839010690",2003,4,23,83039,25,9,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393395010690","2265981010690",2003,4,25,80870,23,7,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5300869010690","31612231010690",2003,4,25,87557,28,5,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5261497010690","2266768010690",2003,4,25,89561,1,10,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"5261628010690","2266915010690",2003,4,25,91283,30,9,2003,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393401010690","31609260010690",2004,4,1,80536,30,6,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5262334010690","4645868010690",2004,4,1,84741,22,6,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5293730010690","31609438010690",2004,4,1,87308,19,7,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5262545010690","4646347010690",2004,4,1,87323,7,7,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"11667386010690","4646800010690",2004,4,1,89027,24,8,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"12122221010690","4646886010690",2004,4,1,89182,23,8,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"5294189010690","31609611010690",2004,4,1,91843,8,7,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5294761010690","31609854010690",2004,4,3,89272,12,5,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5263311010690","4648498010690",2004,4,3,91763,10,9,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5294833010690","31609937010690",2004,4,5,80030,14,7,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5263809010690","4650008010690",2004,4,5,83407,23,6,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5295296010690","31610125010690",2004,4,5,83438,20,8,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393403010690","31610288010690",2004,4,5,84285,18,8,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5295825010690","31610324010690",2004,4,5,84717,16,6,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5295966010690","31610357010690",2004,4,5,85140,22,9,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5296039010690","31610382010690",2004,4,5,85407,8,6,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5296302010690","31610478010690",2004,4,5,86359,7,7,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5264140010690","4651084010690",2004,4,5,86561,15,7,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5264201010690","4651129010690",2004,4,5,86678,22,6,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"12124142010690","4653117010690",2004,4,7,81086,19,9,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"5264936010690","4653454010690",2004,4,7,85635,3,8,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"12124442010690","4653893010690",2004,4,7,89014,24,9,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"5265521010690","4654954010690",2004,4,9,90381,14,9,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5297553010690","31610985010690",2004,4,11,89891,7,9,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5266826010690","4657896010690",2004,4,15,83664,3,11,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5266961010690","4658094010690",2004,4,15,84478,4,11,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5298690010690","31611424010690",2004,4,17,82938,17,8,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5267713010690","4659821010690",2004,4,17,83216,5,8,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5267874010690","4660148010690",2004,4,17,85291,21,6,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5268004010690","4660322010690",2004,4,17,86604,25,8,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5268233010690","4660922010690",2004,4,17,90582,24,8,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393381010690","31611854010690",2004,4,19,83944,18,5,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5300034010690","31611939010690",2004,4,21,91325,20,5,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5300122010690","31611956010690",2004,4,23,83927,12,5,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5269554010690","4664007010690",2004,4,25,82651,21,9,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5300609010690","31612134010690",2004,4,25,83930,29,9,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393392010690","4664290010690",2004,4,25,84508,20,9,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5269853010690","4664549010690",2004,4,25,87269,3,11,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5301017010690","31612279010690",2004,4,25,90967,18,10,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5293351010690","31609270010690",2005,4,1,83218,18,5,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5271565010690","5271473010690",2005,4,1,84094,8,6,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5271773010690","5271690010690",2005,4,1,84504,24,5,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5293518010690","31609395010690",2005,4,1,85977,9,6,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5293601010690","31609413010690",2005,4,1,85994,16,6,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5272331010690","5272269010690",2005,4,1,86085,25,5,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5275208010690","5275121010690",2005,4,5,81823,14,7,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5275474010690","5275411010690",2005,4,5,82818,6,6,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5275902010690","5275840010690",2005,4,5,83485,21,6,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5295423010690","31610146010690",2005,4,5,83696,1,6,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393408010690","5276738010690",2005,4,5,85904,13,6,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5296190010690","31610458010690",2005,4,5,86343,31,5,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5277759010690","5277658010690",2005,4,5,87890,25,5,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5296458010690","31610560010690",2005,4,5,90084,2,6,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5279588010690","5279474010690",2005,4,5,92258,8,6,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5280033010690","5279925010690",2005,4,7,82112,1,6,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393388010690","31610856010690",2005,4,7,91185,19,5,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5280965010690","5280915010690",2005,4,9,80568,10,5,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5281898010690","5281838010690",2005,4,9,90659,11,5,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5282104010690","5282028010690",2005,4,11,82746,13,7,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5297633010690","31611002010690",2005,4,15,80664,23,5,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5297998010690","31611150010690",2005,4,15,86405,19,5,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5298125010690","31611176010690",2005,4,15,89121,17,5,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5286693010690","5286587010690",2005,4,17,80075,2,6,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5298611010690","31611399010690",2005,4,17,82477,7,6,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5298853010690","31611460010690",2005,4,17,83408,23,5,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5298996010690","31611508010690",2005,4,17,84734,3,6,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5299651010690","31611807010690",2005,4,19,81540,17,5,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5299759010690","31611835010690",2005,4,19,83822,17,5,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5289057010690","5289001010690",2005,4,19,86616,18,5,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5300194010690","31611989010690",2005,4,23,88136,16,5,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5290644010690","5290582010690",2005,4,25,80131,22,6,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5300438010690","31612051010690",2005,4,25,81788,25,5,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393399010690","31612163010690",2005,4,25,84006,9,6,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5291286010690","5291227010690",2005,4,25,84421,23,5,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5291449010690","5291332010690",2005,4,25,84869,24,5,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5300941010690","31612258010690",2005,4,25,89701,23,6,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"11681971010690","11681913010690",2006,4,1,80276,18,7,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"11682513010690","11682445010690",2006,4,1,83430,23,5,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"11682940010690","11682854010690",2006,4,1,85296,25,7,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"11685376010690","11685303010690",2006,4,5,80430,13,6,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"11686259010690","11686199010690",2006,4,5,82983,1,6,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393411010690","11686566010690",2006,4,5,84314,27,6,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"11687124010690","11687021010690",2006,4,5,85848,12,9,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"11688271010690","11688207010690",2006,4,5,88438,14,9,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"11688631010690","11688594010690",2006,4,5,89038,14,9,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"11689949010690","11689882010690",2006,4,7,84276,20,9,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"11690315010690","11690273010690",2006,4,7,87115,21,9,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"11692054010690","11691949010690",2006,4,11,83456,18,9,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393400010690","11694356010690",2006,4,15,80752,15,8,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"11695162010690","11695098010690",2006,4,15,85126,14,6,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"11695901010690","11695844010690",2006,4,15,89598,13,6,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"11696550010690","11696443010690",2006,4,15,91552,16,6,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"11697232010690","11697167010690",2006,4,17,81759,25,9,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"11697505010690","11697402010690",2006,4,17,83080,28,8,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"12143902010690","11698869010690",2006,4,17,90526,1,11,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"11698985010690","11698929010690",2006,4,17,91231,11,9,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"11699340010690","11699275010690",2006,4,19,81220,22,6,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"11699659010690","11699608010690",2006,4,19,84608,21,6,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"12147609010690","12147561010690",2007,4,1,89030,18,7,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"12147746010690","12147663010690",2007,4,1,89307,16,7,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"12147925010690","12147859010690",2007,4,1,90173,20,6,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"12148613010690","12148550010690",2007,4,3,81969,23,7,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"12150027010690","12149966010690",2007,4,5,81297,13,6,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"12150396010690","12150320010690",2007,4,5,82146,2,7,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"12150641010690","12150577010690",2007,4,5,82457,3,7,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"12151164010690","12151040010690",2007,4,5,84274,15,6,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393412010690","12151184010690",2007,4,5,84622,11,6,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"12155972010690","12155924010690",2007,4,9,87353,24,10,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"12156696010690","12156640010690",2007,4,11,81078,23,10,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"12157023010690","12156972010690",2007,4,11,87126,17,7,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"12161171010690","12161088010690",2007,4,15,91193,16,10,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"12161287010690","12161227010690",2007,4,15,91403,18,10,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"12161363010690","12161307010690",2007,4,15,91572,11,10,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"12162192010690","12162142010690",2007,4,17,83008,12,7,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"12162636010690","12162573010690",2007,4,17,85201,17,7,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"12162854010690","12162759010690",2007,4,17,85838,11,7,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"12164244010690","12164209010690",2007,4,19,83376,24,7,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"12164558010690","12164473010690",2007,4,19,85432,27,11,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"12166211010690","12166170010690",2007,4,23,91754,24,7,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393397010690","12166332010690",2007,4,25,81484,6,6,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
"12166488010690","12166410010690",2007,4,25,82246,6,6,2007,"",2011-08-25,"10690","",2014-06-30,"489998"
